temp,presure,humidity,2022-07-12 14:29:43.234940
32.52880859375,1001.667724609375,40.435428619384766,2022-07-12 14:29:21.229639
32.85905456542969,1001.698974609375,40.994998931884766,2022-07-12 14:29:32.231382
32.73062515258789,1001.6416015625,39.3274040222168,2022-07-12 14:29:43.234088
32.73062515258789,1001.634765625,39.427459716796875,2022-07-12 14:29:54.235633
